time,close,high,low,open,volume,ticker,sentiment_score,RSI_14,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,BBL_5_2.0_2.0,BBM_5_2.0_2.0,BBU_5_2.0_2.0,BBB_5_2.0_2.0,BBP_5_2.0_2.0,log_ret,price_change,sma_10,sma_20,target_3class,target_price_next
2026-01-22,23970.8671875,24372.612504117715,23970.8671875,24015.504277306485,30505860.0,HPG,0.0,49.44547612674225,130.33954920196265,106.15476839571672,24.18478080624594,22950.08020112731,23935.15498046875,24920.229759810187,8.23119616434709,0.518126647732838,0.0018639411907394618,0.0018656794089317863,24283.3353515625,23935.15498046875,0,23881.58984375
2026-01-23,23881.58984375,24238.698080609574,23881.58984375,24194.059071487147,26656960.0,HPG,0.0,48.04704126015863,100.12778650161636,104.94937201689665,-4.82158551528029,22943.863699193167,23928.45927734375,24913.054855494334,8.229494149527888,0.4761986369663634,-0.003731363147193797,-0.0037244102623268383,24332.4376953125,23928.45927734375,-1,23479.84375
2026-01-26,23479.84375,23926.22807248505,23345.926727000588,23881.58906481858,37135230.0,HPG,0.0,42.255501684501546,43.26842321499862,92.61318225651705,-49.34475904151843,22906.26701556655,23910.60400390625,24914.94099224595,8.40076635601193,0.28554994045457127,-0.01696552234163918,-0.016822418288669372,24225.30546875,23910.60400390625,0,23613.759765625
2026-01-27,23613.759765625,23703.03586634107,23390.56663674489,23524.48174684897,23115620.0,HPG,0.0,44.65050744887644,8.910160653231287,75.8725779358599,-66.9624172826286,22901.480235100284,23908.37216796875,24915.26410083722,8.422923365878097,0.35370207431077055,0.005687242707465281,0.005703445774633886,24153.8841796875,23908.37216796875,0,23836.94921875
2026-01-28,23836.94921875,24194.05743140165,23703.034118520583,23703.034118520583,32980970.0,HPG,0.0,48.48539107843882,-0.3059594595870294,60.63687045677052,-60.942829916357546,22926.816336073814,23921.763671875,24916.711007676186,8.318344328189754,0.4573774158324155,0.009407281950692304,0.00945166950711096,24104.7818359375,23921.763671875,1,24194.05859375
2026-01-29,24194.05859375,24194.05859375,23926.22838042388,23926.22838042388,30369570.0,HPG,0.0,53.97955516050251,20.964277881761518,52.70235194176872,-31.7380740600072,22965.469322502835,23953.01064453125,24940.551966559662,8.245655101012371,0.6220444875783213,0.014870225368264517,0.014981337239209358,24060.143359375,23953.01064453125,-1,23926.228515625
2026-01-30,23926.228515625,24551.166962290597,23881.58950713177,24372.61284637758,44614240.0,HPG,0.0,49.698441412990185,16.02472224029043,45.366826001473065,-29.342103761182635,22999.773609880926,23970.86611328125,24941.95861668157,8.102272974294253,0.47701681482456715,-0.011131805728328451,-0.011070076444064991,23988.721875,23970.86611328125,0,23703.03515625
2026-02-02,23703.03515625,23926.22827844373,23435.204944065445,23926.22827844373,48426730.0,HPG,0.0,46.39614560786069,-5.832516371861857,35.12695752680608,-40.95947389866794,23092.560248738664,23997.64921875,24902.738188761337,7.5431469287763955,0.33724579999228665,-0.009372179030252671,-0.009328397044659376,23886.0533203125,23997.64921875,0,23881.58984375
2026-02-03,23881.58984375,24194.059071487147,23792.31374356508,23792.31374356508,35232890.0,HPG,0.0,49.29861530699874,-8.646987320164044,26.37216855741206,-35.019155877576104,23213.8942913415,24033.36005859375,24852.825825845997,6.819402407772998,0.4073968548114888,0.007504757073798205,0.007532988341913516,23841.4150390625,24033.36005859375,1,25265.3828125
2026-02-04,25265.3828125,25533.21302083665,23970.866942106382,23970.866942106382,159959910.0,HPG,0.0,65.07963338194615,99.63452710575802,41.02464026708125,58.60988683867677,23134.746327572742,24109.2455078125,25083.744688052255,8.08402884216326,1.0931956271133325,0.056327327839315926,0.05794392156484296,23975.33046875,24109.2455078125,-1,24595.8046875
2026-02-05,24595.8046875,25310.019195828067,24595.8046875,25265.382107723686,36175810.0,HPG,0.0,55.9973060189484,129.92139564907848,58.8039913434807,71.11740430559777,23197.784481932973,24160.57978515625,25123.375088379526,7.969968533741871,0.7260215130291409,-0.026859303283065905,-0.02650180011001957,24037.82421875,24160.57978515625,-1,23926.228515625
2026-02-06,23926.228515625,25086.82931002964,23926.228515625,24417.25185487081,73780300.0,HPG,0.0,48.68095461630038,98.7563542083808,66.79446391646073,31.96189029192007,23286.97893748032,24187.362890625,25087.746843769684,7.4450774746813835,0.35498721179561066,-0.027600602599795705,-0.02722318624587594,24042.2880859375,24187.362890625,0,23881.58984375
2026-02-09,23881.58984375,24372.61318991693,23836.950834627565,24149.420062364712,26741440.0,HPG,0.0,48.22854942462443,69.65295071685978,67.36616127654054,2.2867894403192395,23260.69213241632,24153.88408203125,25047.076031646182,7.395845294127263,0.34757238441376404,-0.0018674219564543432,-0.0018656794089318973,24082.4626953125,24153.88408203125,0,23703.03515625
2026-02-10,23703.03515625,24060.143384536008,23569.12005015772,24015.50437648528,35797740.0,HPG,0.0,46.372154209903904,31.81369426946185,60.2556678751248,-28.44197360566295,23211.542791930773,24122.63720703125,25033.731622131727,7.553854143566954,0.2697263621493193,-0.0075047570737983415,-0.007476666698834955,24091.390234375,24122.63720703125,1,23970.8671875
2026-02-11,23970.8671875,24194.0583907121,23658.396050495256,23792.313074094385,29144720.0,HPG,0.0,49.511469350779024,23.170522118143708,52.838638723728586,-29.668116605584878,23196.638983547753,24104.78193359375,25012.924883639746,7.534960926407372,0.42627000733366555,0.011236120220992225,0.011299482512870496,24104.78203125,24104.78193359375,0,24015.50390625
2026-02-12,24015.50390625,24194.05801689683,23881.588802779846,24104.781920603345,14450700.0,HPG,0.0,50.036412900724066,19.69551839995256,46.21001465897338,-26.514496259020817,23200.67551951832,24073.5349609375,24946.39440235668,7.251610059224865,0.4667580758517384,0.001860392049108375,0.001862123652050185,24086.9265625,24073.5349609375,0,23970.8671875
2026-02-13,23970.8671875,24238.697398578475,23926.228179633625,24015.504277306485,26476780.0,HPG,0.0,49.48235529775673,13.187722898237553,39.605556306826216,-26.417833408588663,23208.357060978964,24040.05615234375,24871.755243708536,6.919277443398989,0.4584050496374755,-0.0018603920491085104,-0.0018586625924756905,24091.3904296875,24040.05615234375,0,23970.8671875
2026-02-16,23970.8671875,23970.8671875,23970.8671875,23970.8671875,0.0,HPG,0.0,49.48235529775673,7.938735278396052,33.272192101140185,-25.333456822744132,23236.25750060333,24002.1134765625,24767.96945252167,6.381571162114621,0.47960041440992485,0.0,0.0,24118.1736328125,24002.1134765625,0,23970.8671875
